TOKEN	NE-COARSE-LIT	NE-COARSE-METO	NE-FINE-LIT	NE-FINE-METO	NE-FINE-COMP	NE-NESTED	NEL-LIT	NEL-METO	MISC	LEVENSHTEIN	DATE
of	O	O									1840-07-18 00:00:00
our	O	O									1840-07-18 00:00:00
situation	O	O									1840-07-18 00:00:00
# segment_iiif_link											
and	O	O									1840-07-18 00:00:00
the	O	O									1840-07-18 00:00:00
means	O	O									1840-07-18 00:00:00
to	O	O									1840-07-18 00:00:00
obviate	O	O									1840-07-18 00:00:00
them	O	O									1840-07-18 00:00:00
,	O	O									1840-07-18 00:00:00
will	O	O									1840-07-18 00:00:00
clearly	O	O									1840-07-18 00:00:00
# segment_iiif_link											
illustrate	O	O									1840-07-18 00:00:00
this	O	O									1840-07-18 00:00:00
truth	O	O									1840-07-18 00:00:00
.	O	O									1840-07-18 00:00:00
I	O	O									1840-07-18 00:00:00
am	O	O									1840-07-18 00:00:00
certain	O	O									1840-07-18 00:00:00
that	O	O									1840-07-18 00:00:00
Penn	O	O									1840-07-18 00:00:00
¬	O	O									1840-07-18 00:00:00
# segment_iiif_link											
sylvania	O	O									1840-07-18 00:00:00
surrounded	O	O									1840-07-18 00:00:00
as	O	O									1840-07-18 00:00:00
she	O	O									1840-07-18 00:00:00
has	O	O									1840-07-18 00:00:00
been	O	O									1840-07-18 00:00:00
by	O	O									1840-07-18 00:00:00
diffi	O	O									1840-07-18 00:00:00
¬	O	O									1840-07-18 00:00:00
# segment_iiif_link											
culties	O	O									1840-07-18 00:00:00
on	O	O									1840-07-18 00:00:00
all	O	O									1840-07-18 00:00:00
hands	O	O									1840-07-18 00:00:00
,	O	O									1840-07-18 00:00:00
cau	O	O									1840-07-18 00:00:00
aud	O	O									1840-07-18 00:00:00
will	O	O									1840-07-18 00:00:00
be	O	O									1840-07-18 00:00:00
soon	O	O									1840-07-18 00:00:00
ex	O	O									1840-07-18 00:00:00
¬	O	O									1840-07-18 00:00:00
# segment_iiif_link											
tricated	O	O									1840-07-18 00:00:00
,	O	O									1840-07-18 00:00:00
—	O	O									1840-07-18 00:00:00
that	O	O									1840-07-18 00:00:00
all	O	O									1840-07-18 00:00:00
evils	O	O									1840-07-18 00:00:00
complained	O	O									1840-07-18 00:00:00
of	O	O									1840-07-18 00:00:00
will	O	O									1840-07-18 00:00:00
be	O	O									1840-07-18 00:00:00
# segment_iiif_link											
corrected	O	O									1840-07-18 00:00:00
,	O	O									1840-07-18 00:00:00
—	O	O									1840-07-18 00:00:00
abuses	O	O									1840-07-18 00:00:00
reformed	O	O									1840-07-18 00:00:00
,	O	O									1840-07-18 00:00:00
-	O	O									1840-07-18 00:00:00
—	O	O									1840-07-18 00:00:00
her	O	O									1840-07-18 00:00:00
contracts	O	O									1840-07-18 00:00:00
# segment_iiif_link											
fulfilled	O	O									1840-07-18 00:00:00
,	O	O									1840-07-18 00:00:00
and	O	O									1840-07-18 00:00:00
every	O	O									1840-07-18 00:00:00
duty	O	O									1840-07-18 00:00:00
of	O	O									1840-07-18 00:00:00
government	O	O									1840-07-18 00:00:00
be	O	O									1840-07-18 00:00:00
# segment_iiif_link											
faithfully	O	O									1840-07-18 00:00:00
performed	O	O									1840-07-18 00:00:00
,	O	O									1840-07-18 00:00:00
without	O	O									1840-07-18 00:00:00
departing	O	O									1840-07-18 00:00:00
in	O	O									1840-07-18 00:00:00
the	O	O									1840-07-18 00:00:00
# segment_iiif_link											
slightest	O	O									1840-07-18 00:00:00
degree	O	O									1840-07-18 00:00:00
from	O	O									1840-07-18 00:00:00
any	O	O									1840-07-18 00:00:00
of	O	O									1840-07-18 00:00:00
the	O	O									1840-07-18 00:00:00
cherished	O	O									1840-07-18 00:00:00
# segment_iiif_link											
principles	O	O									1840-07-18 00:00:00
which	O	O									1840-07-18 00:00:00
the	O	O									1840-07-18 00:00:00
democratic	O	O									1840-07-18 00:00:00
party	O	O									1840-07-18 00:00:00
of	O	O									1840-07-18 00:00:00
# segment_iiif_link											
Pennsylvania	B-LOC	O									1840-07-18 00:00:00
has	O	O									1840-07-18 00:00:00
ever	O	O									1840-07-18 00:00:00
held	O	O									1840-07-18 00:00:00
dear	O	O									1840-07-18 00:00:00
.	O	O									1840-07-18 00:00:00
# segment_iiif_link											
Please	O	O									1840-07-18 00:00:00
accept	O	O									1840-07-18 00:00:00
,	O	O									1840-07-18 00:00:00
gentlemen	O	O									1840-07-18 00:00:00
,	O	O									1840-07-18 00:00:00
for	O	O									1840-07-18 00:00:00
yourselves	O	O									1840-07-18 00:00:00
# segment_iiif_link											
individually	O	O									1840-07-18 00:00:00
,	O	O									1840-07-18 00:00:00
the	O	O									1840-07-18 00:00:00
assurauce	O	O									1840-07-18 00:00:00
of	O	O									1840-07-18 00:00:00
my	O	O									1840-07-18 00:00:00
high	O	O									1840-07-18 00:00:00
regard	O	O									1840-07-18 00:00:00
# segment_iiif_link											
and	O	O									1840-07-18 00:00:00
consideration	O	O									1840-07-18 00:00:00
.	O	O									1840-07-18 00:00:00
# segment_iiif_link											
DAVID	O	O									1840-07-18 00:00:00
It	O	O									1840-07-18 00:00:00
.	O	O									1840-07-18 00:00:00
PORTER	O	O									1840-07-18 00:00:00
.	O	O									1840-07-18 00:00:00
											
# document_id											
# segment_iiif_link											
Interesting	O	O									1840-08-15 00:00:00
Correspondence	O	O									1840-08-15 00:00:00
,	O	O									1840-08-15 00:00:00
# segment_iiif_link											
Betiveln	O	O									1840-08-15 00:00:00
Citizens	O	O									1840-08-15 00:00:00
of	O	O									1840-08-15 00:00:00
Elizabeth	B-ORG	O									1840-08-15 00:00:00
Cita	I-ORG	O									1840-08-15 00:00:00
’	I-ORG	O									1840-08-15 00:00:00
# segment_iiif_link											
Co	I-ORG	O									1840-08-15 00:00:00
.	O	O									1840-08-15 00:00:00
,	O	O									1840-08-15 00:00:00
A	O	O									1840-08-15 00:00:00
'	O	O									1840-08-15 00:00:00
a	O	O									1840-08-15 00:00:00
.	O	O									1840-08-15 00:00:00
,	O	O									1840-08-15 00:00:00
and	O	O									1840-08-15 00:00:00
31n	O	O									1840-08-15 00:00:00
.	O	O									1840-08-15 00:00:00
Van	B-PERS	O									1840-08-15 00:00:00
Buren	I-PERS	O									1840-08-15 00:00:00
.	I-PERS	O									1840-08-15 00:00:00
# segment_iiif_link											
Elisabeth	I-PERS	O									1840-08-15 00:00:00
City	I-PERS	O									1840-08-15 00:00:00
County	I-PERS	O									1840-08-15 00:00:00
,	O	O									1840-08-15 00:00:00
Ea	O	O									1840-08-15 00:00:00
.	O	O									1840-08-15 00:00:00
# segment_iiif_link											
June	B-TIME	O									1840-08-15 00:00:00
12	I-TIME	O									1840-08-15 00:00:00
,	I-TIME	O									1840-08-15 00:00:00
1840	I-TIME	O									1840-08-15 00:00:00
.	O	O									1840-08-15 00:00:00
# segment_iiif_link											
Dear	O	O									1840-08-15 00:00:00
Sir	O	O									1840-08-15 00:00:00
:	O	O									1840-08-15 00:00:00
The	O	O									1840-08-15 00:00:00
promiueut	O	O									1840-08-15 00:00:00
attitude	O	O									1840-08-15 00:00:00
which	O	O									1840-08-15 00:00:00
# segment_iiif_link											
you	O	O									1840-08-15 00:00:00
now	O	O									1840-08-15 00:00:00
occupy	O	O									1840-08-15 00:00:00
in	O	O									1840-08-15 00:00:00
relation	O	O									1840-08-15 00:00:00
to	O	O									1840-08-15 00:00:00
the	O	O									1840-08-15 00:00:00
coining	O	O									1840-08-15 00:00:00
# segment_iiif_link											
Residential	O	O									1840-08-15 00:00:00
contest	O	O									1840-08-15 00:00:00
,	O	O									1840-08-15 00:00:00
confers	O	O									1840-08-15 00:00:00
upon	O	O									1840-08-15 00:00:00
every	O	O									1840-08-15 00:00:00
# segment_iiif_link											
voter	O	O									1840-08-15 00:00:00
o	O	O									1840-08-15 00:00:00
!	O	O									1840-08-15 00:00:00
this	O	O									1840-08-15 00:00:00
widely	O	O									1840-08-15 00:00:00
extended	O	O									1840-08-15 00:00:00
Republic	O	O									1840-08-15 00:00:00
,	O	O									1840-08-15 00:00:00
how	O	O									1840-08-15 00:00:00
¬	O	O									1840-08-15 00:00:00
# segment_iiif_link											
ever	O	O									1840-08-15 00:00:00
humble	O	O									1840-08-15 00:00:00
may	O	O									1840-08-15 00:00:00
be	O	O									1840-08-15 00:00:00
his	O	O									1840-08-15 00:00:00
condition	O	O									1840-08-15 00:00:00
,	O	O									1840-08-15 00:00:00
a	O	O									1840-08-15 00:00:00
right	O	O									1840-08-15 00:00:00
to	O	O									1840-08-15 00:00:00
# segment_iiif_link											
inquire	O	O									1840-08-15 00:00:00
your	O	O									1840-08-15 00:00:00
views	O	O									1840-08-15 00:00:00
upon	O	O									1840-08-15 00:00:00
each	O	O									1840-08-15 00:00:00
one	O	O									1840-08-15 00:00:00
of	O	O									1840-08-15 00:00:00
those	O	O									1840-08-15 00:00:00
# segment_iiif_link											
momentous	O	O									1840-08-15 00:00:00
questions	O	O									1840-08-15 00:00:00
which	O	O									1840-08-15 00:00:00
now	O	O									1840-08-15 00:00:00
agitate	O	O									1840-08-15 00:00:00
the	O	O									1840-08-15 00:00:00
# segment_iiif_link											
public	O	O									1840-08-15 00:00:00
mind	O	O									1840-08-15 00:00:00
.	O	O									1840-08-15 00:00:00
# segment_iiif_link											
Prompted	O	O									1840-08-15 00:00:00
,	O	O									1840-08-15 00:00:00
not	O	O									1840-08-15 00:00:00
by	O	O									1840-08-15 00:00:00
an	O	O									1840-08-15 00:00:00
impertinent	O	O									1840-08-15 00:00:00
curiosity	O	O									1840-08-15 00:00:00
,	O	O									1840-08-15 00:00:00
# segment_iiif_link											
but	O	O									1840-08-15 00:00:00
solely	O	O									1840-08-15 00:00:00
by	O	O									1840-08-15 00:00:00
a	O	O									1840-08-15 00:00:00
desire	O	O									1840-08-15 00:00:00
ot	O	O									1840-08-15 00:00:00
ascertaining	O	O									1840-08-15 00:00:00
,	O	O									1840-08-15 00:00:00
whether	O	O									1840-08-15 00:00:00
# segment_iiif_link											
your	O	O									1840-08-15 00:00:00
views	O	O									1840-08-15 00:00:00
or	O	O									1840-08-15 00:00:00
those	O	O									1840-08-15 00:00:00
of	O	O									1840-08-15 00:00:00
General	B-ORG	O									1840-08-15 00:00:00
Harrison	I-ORG	O									1840-08-15 00:00:00
co	O	O									1840-08-15 00:00:00
¬	O	O									1840-08-15 00:00:00
# segment_iiif_link											
incide	O	O									1840-08-15 00:00:00
more	O	O									1840-08-15 00:00:00
nearly	O	O									1840-08-15 00:00:00
w	O	O									1840-08-15 00:00:00
ith	O	O									1840-08-15 00:00:00
our	O	O									1840-08-15 00:00:00
own	O	O									1840-08-15 00:00:00
,	O	O									1840-08-15 00:00:00
we	O	O									1840-08-15 00:00:00
are	O	O									1840-08-15 00:00:00
in	O	O									1840-08-15 00:00:00
¬	O	O									1840-08-15 00:00:00
# segment_iiif_link											
duced	O	O									1840-08-15 00:00:00
to	O	O									1840-08-15 00:00:00
propound	O	O									1840-08-15 00:00:00
to	O	O									1840-08-15 00:00:00
you	O	O									1840-08-15 00:00:00
the	O	O									1840-08-15 00:00:00
following	O	O									1840-08-15 00:00:00
ques	O	O									1840-08-15 00:00:00
¬	O	O									1840-08-15 00:00:00
# segment_iiif_link											
tions	O	O									1840-08-15 00:00:00
,	O	O									1840-08-15 00:00:00
viz	O	O									1840-08-15 00:00:00
:	O	O									1840-08-15 00:00:00
# segment_iiif_link											
1	O	O									1840-08-15 00:00:00
.	O	O									1840-08-15 00:00:00
AY	O	O									1840-08-15 00:00:00
ill	O	O									1840-08-15 00:00:00
you	O	O									1840-08-15 00:00:00
,	O	O									1840-08-15 00:00:00
it	O	O									1840-08-15 00:00:00
re	O	O									1840-08-15 00:00:00
-	O	O									1840-08-15 00:00:00
elected	O	O									1840-08-15 00:00:00
President	O	O									1840-08-15 00:00:00
,	O	O									1840-08-15 00:00:00
veto	O	O									1840-08-15 00:00:00
# segment_iiif_link											
any	O	O									1840-08-15 00:00:00
bill	O	O									1840-08-15 00:00:00
having	O	O									1840-08-15 00:00:00
for	O	O									1840-08-15 00:00:00
its	O	O									1840-08-15 00:00:00
object	O	O									1840-08-15 00:00:00
,	O	O									1840-08-15 00:00:00
the	O	O									1840-08-15 00:00:00
abolition	O	O									1840-08-15 00:00:00
of	O	O									1840-08-15 00:00:00
# segment_iiif_link											
slavery	O	O									1840-08-15 00:00:00
in	O	O									1840-08-15 00:00:00
the	O	O									1840-08-15 00:00:00
District	O	O									1840-08-15 00:00:00
of	O	O									1840-08-15 00:00:00
Columbia	B-LOC	O									1840-08-15 00:00:00
;	O	O									1840-08-15 00:00:00
or	O	O									1840-08-15 00:00:00
would	O	O									1840-08-15 00:00:00
# segment_iiif_link											
you	O	O									1840-08-15 00:00:00
sanction	O	O									1840-08-15 00:00:00
any	O	O									1840-08-15 00:00:00
bill	O	O									1840-08-15 00:00:00
granting	O	O									1840-08-15 00:00:00
appropriations	O	O									1840-08-15 00:00:00
# segment_iiif_link											
o	O	O									1840-08-15 00:00:00
!	O	O									1840-08-15 00:00:00
the	O	O									1840-08-15 00:00:00
public	O	O									1840-08-15 00:00:00
money	O	O									1840-08-15 00:00:00
,	O	O									1840-08-15 00:00:00
to	O	O									1840-08-15 00:00:00
any	O	O									1840-08-15 00:00:00
State	O	O									1840-08-15 00:00:00
,	O	O									1840-08-15 00:00:00
soliciting	O	O									1840-08-15 00:00:00
# segment_iiif_link											
aid	O	O									1840-08-15 00:00:00
for	O	O									1840-08-15 00:00:00
the	O	O									1840-08-15 00:00:00
emancipation	O	O									1840-08-15 00:00:00
of	O	O									1840-08-15 00:00:00
iheir	O	O									1840-08-15 00:00:00
slaves	O	O									1840-08-15 00:00:00
?	O	O									1840-08-15 00:00:00
# segment_iiif_link											
2	O	O									1840-08-15 00:00:00
.	O	O									1840-08-15 00:00:00
Do	O	O									1840-08-15 00:00:00
you	O	O									1840-08-15 00:00:00
think	O	O									1840-08-15 00:00:00
that	O	O									1840-08-15 00:00:00
,	O	O									1840-08-15 00:00:00
at	O	O									1840-08-15 00:00:00
this	O	O									1840-08-15 00:00:00
time	O	O									1840-08-15 00:00:00
,	O	O									1840-08-15 00:00:00
the	O	O									1840-08-15 00:00:00
safe	O	O									1840-08-15 00:00:00
¬	O	O									1840-08-15 00:00:00
# segment_iiif_link											
ty	O	O									1840-08-15 00:00:00
of	O	O									1840-08-15 00:00:00
the	O	O									1840-08-15 00:00:00
public	O	O									1840-08-15 00:00:00
money	O	O									1840-08-15 00:00:00
requires	O	O									1840-08-15 00:00:00
a	O	O									1840-08-15 00:00:00
re	O	O									1840-08-15 00:00:00
-	O	O									1840-08-15 00:00:00
charter	O	O									1840-08-15 00:00:00
-	O	O									1840-08-15 00:00:00
# segment_iiif_link											
ing	O	O									1840-08-15 00:00:00
of	O	O									1840-08-15 00:00:00
the	B-ORG	O									1840-08-15 00:00:00
United	I-ORG	O									1840-08-15 00:00:00
States	I-ORG	O									1840-08-15 00:00:00
Bank	I-ORG	O									1840-08-15 00:00:00
;	O	O									1840-08-15 00:00:00
or	O	O									1840-08-15 00:00:00
would	O	O									1840-08-15 00:00:00
you	O	O									1840-08-15 00:00:00
# segment_iiif_link											
sign	O	O									1840-08-15 00:00:00
a	O	O									1840-08-15 00:00:00
bill	O	O									1840-08-15 00:00:00
chartering	O	O									1840-08-15 00:00:00
such	O	O									1840-08-15 00:00:00
an	O	O									1840-08-15 00:00:00
institution	O	O									1840-08-15 00:00:00
?	O	O									1840-08-15 00:00:00
# segment_iiif_link											
3	O	O									1840-08-15 00:00:00
.	O	O									1840-08-15 00:00:00
Are	O	O									1840-08-15 00:00:00
you	O	O									1840-08-15 00:00:00
in	O	O									1840-08-15 00:00:00
favor	O	O									1840-08-15 00:00:00
of	O	O									1840-08-15 00:00:00
preserving	O	O									1840-08-15 00:00:00
entire	O	O									1840-08-15 00:00:00
# segment_iiif_link											
the	O	O									1840-08-15 00:00:00
Tariff	O	O									1840-08-15 00:00:00
Compromise	O	O									1840-08-15 00:00:00
?	O	O									1840-08-15 00:00:00
# segment_iiif_link											
4	O	O									1840-08-15 00:00:00
.	O	O									1840-08-15 00:00:00
YA	O	O									1840-08-15 00:00:00
ould	O	O									1840-08-15 00:00:00
you	O	O									1840-08-15 00:00:00
sanction	O	O									1840-08-15 00:00:00
any	O	O									1840-08-15 00:00:00
bill	O	O									1840-08-15 00:00:00
granting	O	O									1840-08-15 00:00:00
# segment_iiif_link											
appropriations	O	O									1840-08-15 00:00:00
of	O	O									1840-08-15 00:00:00
the	O	O									1840-08-15 00:00:00
public	O	O									1840-08-15 00:00:00
money	O	O									1840-08-15 00:00:00
,	O	O									1840-08-15 00:00:00
for	O	O									1840-08-15 00:00:00
the	O	O									1840-08-15 00:00:00
# segment_iiif_link											
purposes	O	O									1840-08-15 00:00:00
of	O	O									1840-08-15 00:00:00
internal	O	O									1840-08-15 00:00:00
improvement	O	O									1840-08-15 00:00:00
,	O	O									1840-08-15 00:00:00
by	O	O									1840-08-15 00:00:00
means	O	O									1840-08-15 00:00:00
# segment_iiif_link											
of	O	O									1840-08-15 00:00:00
canals	O	O									1840-08-15 00:00:00
,	O	O									1840-08-15 00:00:00
railroads	O	O									1840-08-15 00:00:00
,	O	O									1840-08-15 00:00:00
$	O	O									1840-08-15 00:00:00
;	O	O									1840-08-15 00:00:00
c	O	O									1840-08-15 00:00:00
.	O	O									1840-08-15 00:00:00
I	O	O									1840-08-15 00:00:00
# segment_iiif_link											
5	O	O									1840-08-15 00:00:00
.	O	O									1840-08-15 00:00:00
Do	O	O									1840-08-15 00:00:00
you	O	O									1840-08-15 00:00:00
approve	O	O									1840-08-15 00:00:00
of	O	O									1840-08-15 00:00:00
NIr	O	O									1840-08-15 00:00:00
Poinsett	O	O									1840-08-15 00:00:00
’	O	O									1840-08-15 00:00:00
s	O	O									1840-08-15 00:00:00
scheme	O	O									1840-08-15 00:00:00
# segment_iiif_link											
for	O	O									1840-08-15 00:00:00
the	O	O									1840-08-15 00:00:00
organization	O	O									1840-08-15 00:00:00
of	O	O									1840-08-15 00:00:00
the	O	O									1840-08-15 00:00:00
militia	O	O									1840-08-15 00:00:00
?	O	O									1840-08-15 00:00:00
# segment_iiif_link											
J	O	O									1840-08-15 00:00:00
he	O	O									1840-08-15 00:00:00
preceding	O	O									1840-08-15 00:00:00
questions	O	O									1840-08-15 00:00:00
have	O	O									1840-08-15 00:00:00
been	O	O									1840-08-15 00:00:00
pro	O	O									1840-08-15 00:00:00
¬	O	O									1840-08-15 00:00:00
# segment_iiif_link											
posed	O	O									1840-08-15 00:00:00
to	O	O									1840-08-15 00:00:00
Nlr	B-PERS	O									1840-08-15 00:00:00
Harrison	I-PERS	O									1840-08-15 00:00:00
.	O	O									1840-08-15 00:00:00
Ut	O	O									1840-08-15 00:00:00
-	O	O									1840-08-15 00:00:00
lieving	O	O									1840-08-15 00:00:00
their	O	O									1840-08-15 00:00:00
de	O	O									1840-08-15 00:00:00
¬	O	O									1840-08-15 00:00:00
# segment_iiif_link											
cision	O	O									1840-08-15 00:00:00
to	O	O									1840-08-15 00:00:00
be	O	O									1840-08-15 00:00:00
of	O	O									1840-08-15 00:00:00
vital	O	O									1840-08-15 00:00:00
impoitance	O	O									1840-08-15 00:00:00
to	O	O									1840-08-15 00:00:00
the	O	O									1840-08-15 00:00:00
interests	O	O									1840-08-15 00:00:00
# segment_iiif_link											
and	O	O									1840-08-15 00:00:00
iu	O	O									1840-08-15 00:00:00
-	O	O									1840-08-15 00:00:00
titntions	O	O									1840-08-15 00:00:00
ot	O	O									1840-08-15 00:00:00
the	O	O									1840-08-15 00:00:00
South	O	O									1840-08-15 00:00:00
,	O	O									1840-08-15 00:00:00
and	O	O									1840-08-15 00:00:00
hoping	O	O									1840-08-15 00:00:00
you	O	O									1840-08-15 00:00:00
# segment_iiif_link											
‘	O	O									1840-08-15 00:00:00
Day	O	O									1840-08-15 00:00:00
conceive	O	O									1840-08-15 00:00:00
them	O	O									1840-08-15 00:00:00
to	O	O									1840-08-15 00:00:00
be	O	O									1840-08-15 00:00:00
of	O	O									1840-08-15 00:00:00
such	O	O									1840-08-15 00:00:00
consequence	O	O									1840-08-15 00:00:00
,	O	O									1840-08-15 00:00:00
# segment_iiif_link											
as	O	O									1840-08-15 00:00:00
to	O	O									1840-08-15 00:00:00
rnci	O	O									1840-08-15 00:00:00
-	O	O									1840-08-15 00:00:00
t	O	O									1840-08-15 00:00:00
an	O	O									1840-08-15 00:00:00
answer	O	O									1840-08-15 00:00:00
,	O	O									1840-08-15 00:00:00
# segment_iiif_link											
A	O	O									1840-08-15 00:00:00
A	O	O									1840-08-15 00:00:00
e	O	O									1840-08-15 00:00:00
are	O	O									1840-08-15 00:00:00
respectfully	O	O									1840-08-15 00:00:00
,	O	O									1840-08-15 00:00:00
# segment_iiif_link											
Your	O	O									1840-08-15 00:00:00
obedient	O	O									1840-08-15 00:00:00
servants	O	O									1840-08-15 00:00:00
,	O	O									1840-08-15 00:00:00
# segment_iiif_link											
JOHN	B-PERS	O									1840-08-15 00:00:00
I	I-PERS	O									1840-08-15 00:00:00
?	I-PERS	O									1840-08-15 00:00:00
.	I-PERS	O									1840-08-15 00:00:00
CARY	I-PERS	O									1840-08-15 00:00:00
,	I-PERS	O									1840-08-15 00:00:00
# segment_iiif_link											
A	I-PERS	O									1840-08-15 00:00:00
.	I-PERS	O									1840-08-15 00:00:00
G	I-PERS	O									1840-08-15 00:00:00
.	I-PERS	O									1840-08-15 00:00:00
HUDGINS	I-PERS	O									1840-08-15 00:00:00
,	I-PERS	O									1840-08-15 00:00:00
M	I-PERS	O									1840-08-15 00:00:00
.	I-PERS	O									1840-08-15 00:00:00
D	I-PERS	O									1840-08-15 00:00:00
.	I-PERS	O									1840-08-15 00:00:00
# segment_iiif_link											
THOMAS	I-PERS	O									1840-08-15 00:00:00
JONES	I-PERS	O									1840-08-15 00:00:00
,	I-PERS	O									1840-08-15 00:00:00
J	I-PERS	O									1840-08-15 00:00:00
.	I-PERS	O									1840-08-15 00:00:00
P	I-PERS	O									1840-08-15 00:00:00
.	I-PERS	O									1840-08-15 00:00:00
# segment_iiif_link											
J	I-PERS	O									1840-08-15 00:00:00
.	I-PERS	O									1840-08-15 00:00:00
A	I-PERS	O									1840-08-15 00:00:00
.	I-PERS	O									1840-08-15 00:00:00
CARY	I-PERS	O									1840-08-15 00:00:00
.	I-PERS	O									1840-08-15 00:00:00
# segment_iiif_link											
Hon	I-PERS	O									1840-08-15 00:00:00
.	I-PERS	O									1840-08-15 00:00:00
M	I-PERS	O									1840-08-15 00:00:00
.	I-PERS	O									1840-08-15 00:00:00
Van	I-PERS	O									1840-08-15 00:00:00
Blrln	I-PERS	O									1840-08-15 00:00:00
,	I-PERS	O									1840-08-15 00:00:00
President	I-PERS	O									1840-08-15 00:00:00
U	I-PERS	O									1840-08-15 00:00:00
.	I-PERS	O									1840-08-15 00:00:00
S	I-PERS	O									1840-08-15 00:00:00
.	O	O									1840-08-15 00:00:00
# segment_iiif_link											
It	O	O									1840-08-15 00:00:00
'	O	O									1840-08-15 00:00:00
asliington	O	O									1840-08-15 00:00:00
.	O	O									1840-08-15 00:00:00
											
# document_id											
# segment_iiif_link											
THE	O	O									1880-01-27 00:00:00
HEW	B-LOC	O									1880-01-27 00:00:00
COUNTY	I-LOC	O									1880-01-27 00:00:00
BRIDGE	I-LOC	O									1880-01-27 00:00:00
AND	O	O									1880-01-27 00:00:00
# segment_iiif_link											
<	O	O									1880-01-27 00:00:00
*	O	O									1880-01-27 00:00:00
SCHOOL	O	O									1880-01-27 00:00:00
,	O	O									1880-01-27 00:00:00
HOUSE	O	O									1880-01-27 00:00:00
.	O	O									1880-01-27 00:00:00
# segment_iiif_link											
Tlie	O	O									1880-01-27 00:00:00
new	O	O									1880-01-27 00:00:00
county	O	O									1880-01-27 00:00:00
bridge	O	O									1880-01-27 00:00:00
over	O	O									1880-01-27 00:00:00
the	O	O									1880-01-27 00:00:00
James	B-PERS	O									1880-01-27 00:00:00
# segment_iiif_link											
river	I-PERS	O									1880-01-27 00:00:00
,	O	O									1880-01-27 00:00:00
just	O	O									1880-01-27 00:00:00
south	O	O									1880-01-27 00:00:00
of	O	O									1880-01-27 00:00:00
town	O	O									1880-01-27 00:00:00
,	O	O									1880-01-27 00:00:00
is	O	O									1880-01-27 00:00:00
completed	O	O									1880-01-27 00:00:00
and	O	O									1880-01-27 00:00:00
# segment_iiif_link											
ready	O	O									1880-01-27 00:00:00
for	O	O									1880-01-27 00:00:00
public	O	O									1880-01-27 00:00:00
patronage	O	O									1880-01-27 00:00:00
.	O	O									1880-01-27 00:00:00
Its	O	O									1880-01-27 00:00:00
entire	O	O									1880-01-27 00:00:00
# segment_iiif_link											
length	O	O									1880-01-27 00:00:00
is	O	O									1880-01-27 00:00:00
160	O	O									1880-01-27 00:00:00
leet	O	O									1880-01-27 00:00:00
,	O	O									1880-01-27 00:00:00
and	O	O									1880-01-27 00:00:00
its	O	O									1880-01-27 00:00:00
substruction	O	O									1880-01-27 00:00:00
is	O	O									1880-01-27 00:00:00
# segment_iiif_link											
built	O	O									1880-01-27 00:00:00
of	O	O									1880-01-27 00:00:00
12x12	O	O									1880-01-27 00:00:00
timbers	O	O									1880-01-27 00:00:00
,	O	O									1880-01-27 00:00:00
with	O	O									1880-01-27 00:00:00
a	O	O									1880-01-27 00:00:00
covering	O	O									1880-01-27 00:00:00
16	O	O									1880-01-27 00:00:00
# segment_iiif_link											
leet	O	O									1880-01-27 00:00:00
wide	O	O									1880-01-27 00:00:00
,	O	O									1880-01-27 00:00:00
made	O	O									1880-01-27 00:00:00
of	O	O									1880-01-27 00:00:00
7	O	O									1880-01-27 00:00:00
inch	O	O									1880-01-27 00:00:00
plank	O	O									1880-01-27 00:00:00
,	O	O									1880-01-27 00:00:00
with	O	O									1880-01-27 00:00:00
a	O	O									1880-01-27 00:00:00
# segment_iiif_link											
railing	O	O									1880-01-27 00:00:00
3	O	O									1880-01-27 00:00:00
feet	O	O									1880-01-27 00:00:00
high	O	O									1880-01-27 00:00:00
on	O	O									1880-01-27 00:00:00
each	O	O									1880-01-27 00:00:00
side	O	O									1880-01-27 00:00:00
.	O	O									1880-01-27 00:00:00
The	O	O									1880-01-27 00:00:00
# segment_iiif_link											
bridge	O	O									1880-01-27 00:00:00
was	O	O									1880-01-27 00:00:00
constructed	O	O									1880-01-27 00:00:00
by	O	O									1880-01-27 00:00:00
Peter	B-PERS	O									1880-01-27 00:00:00
Auberton	I-PERS	O									1880-01-27 00:00:00
# segment_iiif_link											
of	I-PERS	O									1880-01-27 00:00:00
this	I-PERS	O									1880-01-27 00:00:00
city	I-PERS	O									1880-01-27 00:00:00
.	I-PERS	O									1880-01-27 00:00:00
Mr	I-PERS	O									1880-01-27 00:00:00
.	I-PERS	O									1880-01-27 00:00:00
Auberton	I-PERS	O									1880-01-27 00:00:00
also	O	O									1880-01-27 00:00:00
took	O	O									1880-01-27 00:00:00
the	O	O									1880-01-27 00:00:00
# segment_iiif_link											
^	O	O									1880-01-27 00:00:00
contract	O	O									1880-01-27 00:00:00
for	O	O									1880-01-27 00:00:00
building	O	O									1880-01-27 00:00:00
the	O	O									1880-01-27 00:00:00
village	O	O									1880-01-27 00:00:00
school	O	O									1880-01-27 00:00:00
# segment_iiif_link											
house	O	O									1880-01-27 00:00:00
for	O	O									1880-01-27 00:00:00
this	O	O									1880-01-27 00:00:00
place	O	O									1880-01-27 00:00:00
,	O	O									1880-01-27 00:00:00
which	O	O									1880-01-27 00:00:00
he	O	O									1880-01-27 00:00:00
expects	O	O									1880-01-27 00:00:00
to	O	O									1880-01-27 00:00:00
# segment_iiif_link											
have	O	O									1880-01-27 00:00:00
