TOKEN	NE-COARSE-LIT	NE-COARSE-METO	NE-FINE-LIT	NE-FINE-METO	NE-FINE-COMP	NE-NESTED	NEL-LIT	NEL-METO	MISC	LEVENSHTEIN	DATE
# segment_iiif_link											
Iwtme	I-PERS	O									1848-07-04 00:00:00
,	O	O									1848-07-04 00:00:00
St	B-LOC	O									1848-07-04 00:00:00
-	I-LOC	O									1848-07-04 00:00:00
Gall	I-LOC	O									1848-07-04 00:00:00
,	O	O									1848-07-04 00:00:00
Argovie	B-LOC	O									1848-07-04 00:00:00
,	O	O									1848-07-04 00:00:00
Valais	B-LOC	O									1848-07-04 00:00:00
,	O	O									1848-07-04 00:00:00
Gerièue	B-LOC	O									1848-07-04 00:00:00
,	O	O									1848-07-04 00:00:00
Thurgovie	B-LOC	O									1848-07-04 00:00:00
,	O	O									1848-07-04 00:00:00
Gri	O	O									1848-07-04 00:00:00
# segment_iiif_link											
sons	O	O									1848-07-04 00:00:00
,	O	O									1848-07-04 00:00:00
Baie	B-LOC	O									1848-07-04 00:00:00
campagne	O	O									1848-07-04 00:00:00
,	O	O									1848-07-04 00:00:00
Fribourg	B-LOC	O									1848-07-04 00:00:00
,	O	O									1848-07-04 00:00:00
Glaris	B-LOC	O									1848-07-04 00:00:00
,	O	O									1848-07-04 00:00:00
Luceme	B-LOC	O									1848-07-04 00:00:00
et	O	O									1848-07-04 00:00:00
Zug	B-LOC	O									1848-07-04 00:00:00
.	O	O									1848-07-04 00:00:00
# segment_iiif_link											
Neuchâlel	B-PERS	O									1848-07-04 00:00:00
,	I-PERS	O									1848-07-04 00:00:00
Bàle	I-PERS	O									1848-07-04 00:00:00
-	I-PERS	O									1848-07-04 00:00:00
ville	I-PERS	O									1848-07-04 00:00:00
cl	I-PERS	O									1848-07-04 00:00:00
Vaud	I-PERS	O									1848-07-04 00:00:00
prennent	O	O									1848-07-04 00:00:00
le	O	O									1848-07-04 00:00:00
référendum	O	O									1848-07-04 00:00:00
.	O	O									1848-07-04 00:00:00
# segment_iiif_link											
Schwylz	O	O									1848-07-04 00:00:00
seul	O	O									1848-07-04 00:00:00
vote	O	O									1848-07-04 00:00:00
contre	O	O									1848-07-04 00:00:00
le	O	O									1848-07-04 00:00:00
projet	O	O									1848-07-04 00:00:00
.	O	O									1848-07-04 00:00:00
# segment_iiif_link											
Uri	O	O									1848-07-04 00:00:00
,	O	O									1848-07-04 00:00:00
Unlerwalden	B-LOC	O									1848-07-04 00:00:00
et	O	O									1848-07-04 00:00:00
Appenzell	B-LOC	O									1848-07-04 00:00:00
-	O	O									1848-07-04 00:00:00
intérieur	O	O									1848-07-04 00:00:00
déclarent	O	O									1848-07-04 00:00:00
qu	O	O									1848-07-04 00:00:00
'	O	O									1848-07-04 00:00:00
ils	O	O									1848-07-04 00:00:00
# segment_iiif_link											
n	O	O									1848-07-04 00:00:00
'	O	O									1848-07-04 00:00:00
entreront	O	O									1848-07-04 00:00:00
pas	O	O									1848-07-04 00:00:00
en	O	O									1848-07-04 00:00:00
matière	O	O									1848-07-04 00:00:00
,	O	O									1848-07-04 00:00:00
et	O	O									1848-07-04 00:00:00
réservent	O	O									1848-07-04 00:00:00
les	O	O									1848-07-04 00:00:00
droits	O	O									1848-07-04 00:00:00
de	O	O									1848-07-04 00:00:00
leurs	O	O									1848-07-04 00:00:00
# segment_iiif_link											
Etals	O	O									1848-07-04 00:00:00
respectifs	O	O									1848-07-04 00:00:00
en	O	O									1848-07-04 00:00:00
ce	O	O									1848-07-04 00:00:00
qui	O	O									1848-07-04 00:00:00
concerne	O	O									1848-07-04 00:00:00
les	O	O									1848-07-04 00:00:00
affaires	O	O									1848-07-04 00:00:00
religieuses	O	O									1848-07-04 00:00:00
# segment_iiif_link											
et	O	O									1848-07-04 00:00:00
politiques	O	O									1848-07-04 00:00:00
,	O	O									1848-07-04 00:00:00
ainsi	O	O									1848-07-04 00:00:00
que	O	O									1848-07-04 00:00:00
les	O	O									1848-07-04 00:00:00
questions	O	O									1848-07-04 00:00:00
matérielles	O	O									1848-07-04 00:00:00
.	O	O									1848-07-04 00:00:00
# segment_iiif_link											
Berne	B-LOC	O									1848-07-04 00:00:00
propose	O	O									1848-07-04 00:00:00
une	O	O									1848-07-04 00:00:00
constituante	O	O									1848-07-04 00:00:00
fédérale	O	O									1848-07-04 00:00:00
.	O	O									1848-07-04 00:00:00
—	O	O									1848-07-04 00:00:00
A	O	O									1848-07-04 00:00:00
celte	O	O									1848-07-04 00:00:00
# segment_iiif_link											
proposition	O	O									1848-07-04 00:00:00
adhèrent	O	O									1848-07-04 00:00:00
:	O	O									1848-07-04 00:00:00
Bàle	O	O									1848-07-04 00:00:00
-	O	O									1848-07-04 00:00:00
ville	O	O									1848-07-04 00:00:00
,	O	O									1848-07-04 00:00:00
Berne	B-LOC	O									1848-07-04 00:00:00
cl	O	O									1848-07-04 00:00:00
Genève	B-LOC	O									1848-07-04 00:00:00
.	O	O									1848-07-04 00:00:00
# segment_iiif_link											
Berne	B-LOC	O									1848-07-04 00:00:00
déclare	O	O									1848-07-04 00:00:00
qu	O	O									1848-07-04 00:00:00
'	O	O									1848-07-04 00:00:00
il	O	O									1848-07-04 00:00:00
vote	O	O									1848-07-04 00:00:00
pour	O	O									1848-07-04 00:00:00
le	O	O									1848-07-04 00:00:00
renvoi	O	O									1848-07-04 00:00:00
du	O	O									1848-07-04 00:00:00
projet	O	O									1848-07-04 00:00:00
aux	O	O									1848-07-04 00:00:00
# segment_iiif_link											
cantons	O	O									1848-07-04 00:00:00
.	O	O									1848-07-04 00:00:00
# segment_iiif_link											
Le	O	O									1848-07-04 00:00:00
terme	O	O									1848-07-04 00:00:00
auquel	O	O									1848-07-04 00:00:00
les	O	O									1848-07-04 00:00:00
cantons	O	O									1848-07-04 00:00:00
sont	O	O									1848-07-04 00:00:00
invités	O	O									1848-07-04 00:00:00
à	O	O									1848-07-04 00:00:00
se	O	O									1848-07-04 00:00:00
prononcer	O	O									1848-07-04 00:00:00
# segment_iiif_link											
est	O	O									1848-07-04 00:00:00
fixé	O	O									1848-07-04 00:00:00
au	O	O									1848-07-04 00:00:00
l	O	O									1848-07-04 00:00:00
septembre	O	O									1848-07-04 00:00:00
prochain	O	O									1848-07-04 00:00:00
.	O	O									1848-07-04 00:00:00
# segment_iiif_link											
La	O	O									1848-07-04 00:00:00
séance	O	O									1848-07-04 00:00:00
est	O	O									1848-07-04 00:00:00
levée	O	O									1848-07-04 00:00:00
,	O	O									1848-07-04 00:00:00
mais	O	O									1848-07-04 00:00:00
la	O	O									1848-07-04 00:00:00
Diète	O	O									1848-07-04 00:00:00
s	O	O									1848-07-04 00:00:00
'	O	O									1848-07-04 00:00:00
est	O	O									1848-07-04 00:00:00
encore	O	O									1848-07-04 00:00:00
réunie	O	O									1848-07-04 00:00:00
ce	O	O									1848-07-04 00:00:00
# segment_iiif_link											
soir	O	O									1848-07-04 00:00:00
pour	O	O									1848-07-04 00:00:00
adopter	O	O									1848-07-04 00:00:00
le	O	O									1848-07-04 00:00:00
protocole	O	O									1848-07-04 00:00:00
.	O	O									1848-07-04 00:00:00
# segment_iiif_link											
Le	O	O									1848-07-04 00:00:00
président	O	O									1848-07-04 00:00:00
,	O	O									1848-07-04 00:00:00
dans	O	O									1848-07-04 00:00:00
son	O	O									1848-07-04 00:00:00
discours	O	O									1848-07-04 00:00:00
de	O	O									1848-07-04 00:00:00
clôture	O	O									1848-07-04 00:00:00
,	O	O									1848-07-04 00:00:00
jette	O	O									1848-07-04 00:00:00
un	O	O									1848-07-04 00:00:00
# segment_iiif_link											
d	O	O									1848-07-04 00:00:00
'	O	O									1848-07-04 00:00:00
œil	O	O									1848-07-04 00:00:00
rapide	O	O									1848-07-04 00:00:00
sur	O	O									1848-07-04 00:00:00
les	O	O									1848-07-04 00:00:00
événemens	O	O									1848-07-04 00:00:00
de	O	O									1848-07-04 00:00:00
l	O	O									1848-07-04 00:00:00
'	O	O									1848-07-04 00:00:00
Europe	B-LOC	O									1848-07-04 00:00:00
.	O	O									1848-07-04 00:00:00
# segment_iiif_link											
La	O	O									1848-07-04 00:00:00
situation	O	O									1848-07-04 00:00:00
est	O	O									1848-07-04 00:00:00
critique	O	O									1848-07-04 00:00:00
,	O	O									1848-07-04 00:00:00
dit	O	O									1848-07-04 00:00:00
-	O	O									1848-07-04 00:00:00
il	O	O									1848-07-04 00:00:00
,	O	O									1848-07-04 00:00:00
mais	O	O									1848-07-04 00:00:00
la	O	O									1848-07-04 00:00:00
Suisse	B-LOC	O									1848-07-04 00:00:00
échappera	O	O									1848-07-04 00:00:00
# segment_iiif_link											
au	O	O									1848-07-04 00:00:00
grand	O	O									1848-07-04 00:00:00
cataclysme	O	O									1848-07-04 00:00:00
social	O	O									1848-07-04 00:00:00
et	O	O									1848-07-04 00:00:00
politique	O	O									1848-07-04 00:00:00
,	O	O									1848-07-04 00:00:00
si	O	O									1848-07-04 00:00:00
elle	O	O									1848-07-04 00:00:00
se	O	O									1848-07-04 00:00:00
tient	O	O									1848-07-04 00:00:00
# segment_iiif_link											
strictement	O	O									1848-07-04 00:00:00
collée	O	O									1848-07-04 00:00:00
au	O	O									1848-07-04 00:00:00
principe	O	O									1848-07-04 00:00:00
de	O	O									1848-07-04 00:00:00
la	O	O									1848-07-04 00:00:00
neutralité	O	O									1848-07-04 00:00:00
.	O	O									1848-07-04 00:00:00
Il	O	O									1848-07-04 00:00:00
exprime	O	O									1848-07-04 00:00:00
enfin	O	O									1848-07-04 00:00:00
# segment_iiif_link											
l	O	O									1848-07-04 00:00:00
'	O	O									1848-07-04 00:00:00
espoir	O	O									1848-07-04 00:00:00
que	O	O									1848-07-04 00:00:00
le	O	O									1848-07-04 00:00:00
projet	O	O									1848-07-04 00:00:00
du	O	O									1848-07-04 00:00:00
nouveau	O	O									1848-07-04 00:00:00
pacte	O	O									1848-07-04 00:00:00
sera	O	O									1848-07-04 00:00:00
accepté	O	O									1848-07-04 00:00:00
par	O	O									1848-07-04 00:00:00
le	O	O									1848-07-04 00:00:00
# segment_iiif_link											
peuple	O	O									1848-07-04 00:00:00
,	O	O									1848-07-04 00:00:00
et	O	O									1848-07-04 00:00:00
déclare	O	O									1848-07-04 00:00:00
terminée	O	O									1848-07-04 00:00:00
la	O	O									1848-07-04 00:00:00
session	O	O									1848-07-04 00:00:00
extraordinaire	O	O									1848-07-04 00:00:00
# segment_iiif_link											
actuelle	O	O									1848-07-04 00:00:00
.	O	O									1848-07-04 00:00:00
# segment_iiif_link											
GRISONS	B-LOC	O									1848-07-04 00:00:00
.	O	O									1848-07-04 00:00:00
# segment_iiif_link											
Cornu	O	O									1848-07-04 00:00:00
,	O	O									1848-07-04 00:00:00
29	O	O									1848-07-04 00:00:00
juin	O	O									1848-07-04 00:00:00
.	O	O									1848-07-04 00:00:00
—	O	O									1848-07-04 00:00:00
Le	O	O									1848-07-04 00:00:00
grand	O	O									1848-07-04 00:00:00
conseil	O	O									1848-07-04 00:00:00
s	O	O									1848-07-04 00:00:00
'	O	O									1848-07-04 00:00:00
est	O	O									1848-07-04 00:00:00
dissous	O	O									1848-07-04 00:00:00
le	O	O									1848-07-04 00:00:00
2	O	O									1848-07-04 00:00:00
'	O	O									1848-07-04 00:00:00
»	O	O									1848-07-04 00:00:00
juin	O	O									1848-07-04 00:00:00
# segment_iiif_link											
après	O	O									1848-07-04 00:00:00
unesession	O	O									1848-07-04 00:00:00
d	O	O									1848-07-04 00:00:00
'	O	O									1848-07-04 00:00:00
une	O	O									1848-07-04 00:00:00
quinzaine	O	O									1848-07-04 00:00:00
de	O	O									1848-07-04 00:00:00
jours	O	O									1848-07-04 00:00:00
.	O	O									1848-07-04 00:00:00
Sa	O	O									1848-07-04 00:00:00
physionomie	O	O									1848-07-04 00:00:00
a	O	O									1848-07-04 00:00:00
# segment_iiif_link											
été	O	O									1848-07-04 00:00:00
,	O	O									1848-07-04 00:00:00
à	O	O									1848-07-04 00:00:00
tout	O	O									1848-07-04 00:00:00
prendre	O	O									1848-07-04 00:00:00
,	O	O									1848-07-04 00:00:00
plus	O	O									1848-07-04 00:00:00
décidément	O	O									1848-07-04 00:00:00
libérale	O	O									1848-07-04 00:00:00
que	O	O									1848-07-04 00:00:00
ne	O	O									1848-07-04 00:00:00
l	O	O									1848-07-04 00:00:00
'	O	O									1848-07-04 00:00:00
a	O	O									1848-07-04 00:00:00
été	O	O									1848-07-04 00:00:00
# segment_iiif_link											
celledes	O	O									1848-07-04 00:00:00
grands	O	O									1848-07-04 00:00:00
conseils	O	O									1848-07-04 00:00:00
des	O	O									1848-07-04 00:00:00
années	O	O									1848-07-04 00:00:00
précédentes	O	O									1848-07-04 00:00:00
.	O	O									1848-07-04 00:00:00
Quant	O	O									1848-07-04 00:00:00
à	O	O									1848-07-04 00:00:00
la	O	O									1848-07-04 00:00:00
# segment_iiif_link											
somme	O	O									1848-07-04 00:00:00
d	O	O									1848-07-04 00:00:00
'	O	O									1848-07-04 00:00:00
intelligence	O	O									1848-07-04 00:00:00
qui	O	O									1848-07-04 00:00:00
y	O	O									1848-07-04 00:00:00
a	O	O									1848-07-04 00:00:00
élé	O	O									1848-07-04 00:00:00
présentée	O	O									1848-07-04 00:00:00
,	O	O									1848-07-04 00:00:00
on	O	O									1848-07-04 00:00:00
prétend	O	O									1848-07-04 00:00:00
qu	O	O									1848-07-04 00:00:00
'	O	O									1848-07-04 00:00:00
# segment_iiif_link											
elle	O	O									1848-07-04 00:00:00
ne	O	O									1848-07-04 00:00:00
dépasse	O	O									1848-07-04 00:00:00
pointeellequ	O	O									1848-07-04 00:00:00
'	O	O									1848-07-04 00:00:00
onaremarqué	O	O									1848-07-04 00:00:00
à	O	O									1848-07-04 00:00:00
l	O	O									1848-07-04 00:00:00
'	O	O									1848-07-04 00:00:00
ordinaire	O	O									1848-07-04 00:00:00
# segment_iiif_link											
qu	O	O									1848-07-04 00:00:00
'	O	O									1848-07-04 00:00:00
ici	O	O									1848-07-04 00:00:00
.	O	O									1848-07-04 00:00:00
Parmi	O	O									1848-07-04 00:00:00
les	O	O									1848-07-04 00:00:00
résolutions	O	O									1848-07-04 00:00:00
qui	O	O									1848-07-04 00:00:00
ont	O	O									1848-07-04 00:00:00
été	O	O									1848-07-04 00:00:00
prises	O	O									1848-07-04 00:00:00
,	O	O									1848-07-04 00:00:00
nous	O	O									1848-07-04 00:00:00
citerons	O	O									1848-07-04 00:00:00
# segment_iiif_link											
celle	O	O									1848-07-04 00:00:00
qui	O	O									1848-07-04 00:00:00
prescrit	O	O									1848-07-04 00:00:00
aux	O	O									1848-07-04 00:00:00
autorités	O	O									1848-07-04 00:00:00
executives	O	O									1848-07-04 00:00:00
l	O	O									1848-07-04 00:00:00
'	O	O									1848-07-04 00:00:00
organisation	O	O									1848-07-04 00:00:00
# segment_iiif_link											
immédiate	O	O									1848-07-04 00:00:00
de	O	O									1848-07-04 00:00:00
la	O	O									1848-07-04 00:00:00
réserve	O	O									1848-07-04 00:00:00
dans	O	O									1848-07-04 00:00:00
les	O	O									1848-07-04 00:00:00
districts	O	O									1848-07-04 00:00:00
limitrophes	O	O									1848-07-04 00:00:00
du	O	O									1848-07-04 00:00:00
Tyrol	B-LOC	O									1848-07-04 00:00:00
# segment_iiif_link											
et	O	O									1848-07-04 00:00:00
de	O	O									1848-07-04 00:00:00
la	O	O									1848-07-04 00:00:00
Luinbardie	B-LOC	O									1848-07-04 00:00:00
,	O	O									1848-07-04 00:00:00
organisation	O	O									1848-07-04 00:00:00
qui	O	O									1848-07-04 00:00:00
n	O	O									1848-07-04 00:00:00
'	O	O									1848-07-04 00:00:00
est	O	O									1848-07-04 00:00:00
que	O	O									1848-07-04 00:00:00
trop	O	O									1848-07-04 00:00:00
justifiée	O	O									1848-07-04 00:00:00
# segment_iiif_link											
par	O	O									1848-07-04 00:00:00
les	O	O									1848-07-04 00:00:00
circonstances	O	O									1848-07-04 00:00:00
.	O	O									1848-07-04 00:00:00
# segment_iiif_link											
Quant	O	O									1848-07-04 00:00:00
aux	O	O									1848-07-04 00:00:00
élections	O	O									1848-07-04 00:00:00
,	O	O									1848-07-04 00:00:00
elles	O	O									1848-07-04 00:00:00
ont	O	O									1848-07-04 00:00:00
été	O	O									1848-07-04 00:00:00
assez	O	O									1848-07-04 00:00:00
généralement	O	O									1848-07-04 00:00:00
# segment_iiif_link											
approuvées	O	O									1848-07-04 00:00:00
,	O	O									1848-07-04 00:00:00
si	O	O									1848-07-04 00:00:00
ce	O	O									1848-07-04 00:00:00
n	O	O									1848-07-04 00:00:00
'	O	O									1848-07-04 00:00:00
est	O	O									1848-07-04 00:00:00
celles	O	O									1848-07-04 00:00:00
d	O	O									1848-07-04 00:00:00
'	O	O									1848-07-04 00:00:00
uile	O	O									1848-07-04 00:00:00
partie	O	O									1848-07-04 00:00:00
du	O	O									1848-07-04 00:00:00
gouvernement	O	O									1848-07-04 00:00:00
# segment_iiif_link											
qui	O	O									1848-07-04 00:00:00
passe	O	O									1848-07-04 00:00:00
pour	O	O									1848-07-04 00:00:00
être	O	O									1848-07-04 00:00:00
fortement	O	O									1848-07-04 00:00:00
empreinte	O	O									1848-07-04 00:00:00
d	O	O									1848-07-04 00:00:00
'	O	O									1848-07-04 00:00:00
une	O	O									1848-07-04 00:00:00
couleur	O	O									1848-07-04 00:00:00
# segment_iiif_link											
conservatrice	O	O									1848-07-04 00:00:00
.	O	O									1848-07-04 00:00:00
Le	O	O									1848-07-04 00:00:00
tribunal	O	O									1848-07-04 00:00:00
d	O	O									1848-07-04 00:00:00
'	O	O									1848-07-04 00:00:00
appel	O	O									1848-07-04 00:00:00
a	O	O									1848-07-04 00:00:00
élé	O	O									1848-07-04 00:00:00
bien	O	O									1848-07-04 00:00:00
composé	O	O									1848-07-04 00:00:00
,	O	O									1848-07-04 00:00:00
le	O	O									1848-07-04 00:00:00
grand	O	O									1848-07-04 00:00:00
# segment_iiif_link											
conseil	O	O									1848-07-04 00:00:00
n	O	O									1848-07-04 00:00:00
'	O	O									1848-07-04 00:00:00
ayant	O	O									1848-07-04 00:00:00
eu	O	O									1848-07-04 00:00:00
égard	O	O									1848-07-04 00:00:00
qu	O	O									1848-07-04 00:00:00
'	O	O									1848-07-04 00:00:00
aux	O	O									1848-07-04 00:00:00
talons	O	O									1848-07-04 00:00:00
et	O	O									1848-07-04 00:00:00
à	O	O									1848-07-04 00:00:00
la	O	O									1848-07-04 00:00:00
probité	O	O									1848-07-04 00:00:00
et	O	O									1848-07-04 00:00:00
non	O	O									1848-07-04 00:00:00
# segment_iiif_link											
aux	O	O									1848-07-04 00:00:00
opinions	O	O									1848-07-04 00:00:00
politiques	O	O									1848-07-04 00:00:00
.	O	O									1848-07-04 00:00:00
L	O	O									1848-07-04 00:00:00
'	O	O									1848-07-04 00:00:00
éloignement	O	O									1848-07-04 00:00:00
inattendu	O	O									1848-07-04 00:00:00
du	O	O									1848-07-04 00:00:00
chef	O	O									1848-07-04 00:00:00
des	O	O									1848-07-04 00:00:00
# segment_iiif_link											
affaires	O	O									1848-07-04 00:00:00
militaires	O	O									1848-07-04 00:00:00
et	O	O									1848-07-04 00:00:00
du	O	O									1848-07-04 00:00:00
chef	O	O									1848-07-04 00:00:00
do	O	O									1848-07-04 00:00:00
la	O	O									1848-07-04 00:00:00
police	O	O									1848-07-04 00:00:00
centrale	O	O									1848-07-04 00:00:00
,	O	O									1848-07-04 00:00:00
a	O	O									1848-07-04 00:00:00
causé	O	O									1848-07-04 00:00:00
# segment_iiif_link											
quelque	O	O									1848-07-04 00:00:00
sensation	O	O									1848-07-04 00:00:00
.	O	O									1848-07-04 00:00:00
# segment_iiif_link											
—	O	O									1848-07-04 00:00:00
Un	O	O									1848-07-04 00:00:00
malheur	O	O									1848-07-04 00:00:00
des	O	O									1848-07-04 00:00:00
plus	O	O									1848-07-04 00:00:00
inattendus	O	O									1848-07-04 00:00:00
vient	O	O									1848-07-04 00:00:00
de	O	O									1848-07-04 00:00:00
frapper	O	O									1848-07-04 00:00:00
notre	O	O									1848-07-04 00:00:00
# segment_iiif_link											
canton	O	O									1848-07-04 00:00:00
.	O	O									1848-07-04 00:00:00
Nous	O	O									1848-07-04 00:00:00
avons	O	O									1848-07-04 00:00:00
à	O	O									1848-07-04 00:00:00
déplorer	O	O									1848-07-04 00:00:00
la	O	O									1848-07-04 00:00:00
perle	O	O									1848-07-04 00:00:00
,	O	O									1848-07-04 00:00:00
d	O	O									1848-07-04 00:00:00
'	O	O									1848-07-04 00:00:00
un	O	O									1848-07-04 00:00:00
de	O	O									1848-07-04 00:00:00
nos	O	O									1848-07-04 00:00:00
citoyens	O	O									1848-07-04 00:00:00
# segment_iiif_link											
les	O	O									1848-07-04 00:00:00
plus	O	O									1848-07-04 00:00:00
respectables	O	O									1848-07-04 00:00:00
et	O	O									1848-07-04 00:00:00
les	O	O									1848-07-04 00:00:00
plus	O	O									1848-07-04 00:00:00
éclairés	O	O									1848-07-04 00:00:00
,	O	O									1848-07-04 00:00:00
M	B-PERS	O									1848-07-04 00:00:00
.	I-PERS	O									1848-07-04 00:00:00
Albertmi	I-PERS	O									1848-07-04 00:00:00
de	I-PERS	O									1848-07-04 00:00:00
# segment_iiif_link											
Ponte	I-PERS	O									1848-07-04 00:00:00
,	O	O									1848-07-04 00:00:00
président	O	O									1848-07-04 00:00:00
du	O	O									1848-07-04 00:00:00
gouvernement	O	O									1848-07-04 00:00:00
actuel	O	O									1848-07-04 00:00:00
.	O	O									1848-07-04 00:00:00
Depuis	O	O									1848-07-04 00:00:00
longtemps	O	O									1848-07-04 00:00:00
# segment_iiif_link											
une	O	O									1848-07-04 00:00:00
noire	O	O									1848-07-04 00:00:00
mélancolie	O	O									1848-07-04 00:00:00
paraissait	O	O									1848-07-04 00:00:00
déjà	O	O									1848-07-04 00:00:00
s	O	O									1848-07-04 00:00:00
'	O	O									1848-07-04 00:00:00
être	O	O									1848-07-04 00:00:00
emparée	O	O									1848-07-04 00:00:00
de	O	O									1848-07-04 00:00:00
lui	O	O									1848-07-04 00:00:00
et	O	O									1848-07-04 00:00:00
# segment_iiif_link											
les	O	O									1848-07-04 00:00:00
événemens	O	O									1848-07-04 00:00:00
politiques	O	O									1848-07-04 00:00:00
semblaient	O	O									1848-07-04 00:00:00
ne	O	O									1848-07-04 00:00:00
faire	O	O									1848-07-04 00:00:00
qu	O	O									1848-07-04 00:00:00
'	O	O									1848-07-04 00:00:00
augmenter	O	O									1848-07-04 00:00:00
# segment_iiif_link											
en	O	O									1848-07-04 00:00:00
lui	O	O									1848-07-04 00:00:00
celle	O	O									1848-07-04 00:00:00
triste	O	O									1848-07-04 00:00:00
disposition	O	O									1848-07-04 00:00:00
.	O	O									1848-07-04 00:00:00
Un	O	O									1848-07-04 00:00:00
accès	O	O									1848-07-04 00:00:00
de	O	O									1848-07-04 00:00:00
désespoir	O	O									1848-07-04 00:00:00
lui	O	O									1848-07-04 00:00:00
a	O	O									1848-07-04 00:00:00
fait	O	O									1848-07-04 00:00:00
# segment_iiif_link											
chercher	O	O									1848-07-04 00:00:00
la	O	O									1848-07-04 00:00:00
mort	O	O									1848-07-04 00:00:00
dans	O	O									1848-07-04 00:00:00
les	O	O									1848-07-04 00:00:00
Ilots	O	O									1848-07-04 00:00:00
du	O	O									1848-07-04 00:00:00
Rhin	B-LOC	O									1848-07-04 00:00:00
.	O	O									1848-07-04 00:00:00
Le	O	O									1848-07-04 00:00:00
pays	O	O									1848-07-04 00:00:00
entier	O	O									1848-07-04 00:00:00
,	O	O									1848-07-04 00:00:00
qui	O	O									1848-07-04 00:00:00
# segment_iiif_link											
connaissait	O	O									1848-07-04 00:00:00
la	O	O									1848-07-04 00:00:00
profonde	O	O									1848-07-04 00:00:00
intégrité	O	O									1848-07-04 00:00:00
et	O	O									1848-07-04 00:00:00
les	O	O									1848-07-04 00:00:00
talens	O	O									1848-07-04 00:00:00
supérieurs	O	O									1848-07-04 00:00:00
de	O	O									1848-07-04 00:00:00
# segment_iiif_link											
ce	O	O									1848-07-04 00:00:00
magistrat	O	O									1848-07-04 00:00:00
,	O	O									1848-07-04 00:00:00
donnera	O	O									1848-07-04 00:00:00
des	O	O									1848-07-04 00:00:00
larmes	O	O									1848-07-04 00:00:00
de	O	O									1848-07-04 00:00:00
regret	O	O									1848-07-04 00:00:00
à	O	O									1848-07-04 00:00:00
sa	O	O									1848-07-04 00:00:00
mémoire	O	O									1848-07-04 00:00:00
.	O	O									1848-07-04 00:00:00
# segment_iiif_link											
Ses	O	O									1848-07-04 00:00:00
funérailles	O	O									1848-07-04 00:00:00
ont	O	O									1848-07-04 00:00:00
eu	O	O									1848-07-04 00:00:00
lieu	O	O									1848-07-04 00:00:00
aujourd	O	O									1848-07-04 00:00:00
'	O	O									1848-07-04 00:00:00
hui	O	O									1848-07-04 00:00:00
avec	O	O									1848-07-04 00:00:00
toutes	O	O									1848-07-04 00:00:00
les	O	O									1848-07-04 00:00:00
# segment_iiif_link											
cérémonies	O	O									1848-07-04 00:00:00
dues	O	O									1848-07-04 00:00:00
au	O	O									1848-07-04 00:00:00
rang	O	O									1848-07-04 00:00:00
qu	O	O									1848-07-04 00:00:00
'	O	O									1848-07-04 00:00:00
il	O	O									1848-07-04 00:00:00
occupait	O	O									1848-07-04 00:00:00
.	O	O									1848-07-04 00:00:00
# segment_iiif_link											
BERNE	B-LOC	O									1848-07-04 00:00:00
.	O	O									1848-07-04 00:00:00
# segment_iiif_link											
Notre	O	O									1848-07-04 00:00:00
canton	O	O									1848-07-04 00:00:00
envoyé	O	O									1848-07-04 00:00:00
annuellement	O	O									1848-07-04 00:00:00
à	O	O									1848-07-04 00:00:00
la	O	O									1848-07-04 00:00:00
Diète	O	O									1848-07-04 00:00:00
trois	O	O									1848-07-04 00:00:00
# segment_iiif_link											
députés	O	O									1848-07-04 00:00:00
,	O	O									1848-07-04 00:00:00
le	O	O									1848-07-04 00:00:00
président	O	O									1848-07-04 00:00:00
du	O	O									1848-07-04 00:00:00
Vororl	O	O									1848-07-04 00:00:00
qui	O	O									1848-07-04 00:00:00
est	O	O									1848-07-04 00:00:00
appelé	O	O									1848-07-04 00:00:00
de	O	O									1848-07-04 00:00:00
plein	O	O									1848-07-04 00:00:00
-	O	O									1848-07-04 00:00:00
droit	O	O									1848-07-04 00:00:00
et	O	O									1848-07-04 00:00:00
# segment_iiif_link											
deux	O	O									1848-07-04 00:00:00
autres	O	O									1848-07-04 00:00:00
comme	O	O									1848-07-04 00:00:00
premiers	O	O									1848-07-04 00:00:00
et	O	O									1848-07-04 00:00:00
troisième	O	O									1848-07-04 00:00:00
députés	O	O									1848-07-04 00:00:00
.	O	O									1848-07-04 00:00:00
MM	B-PERS	O									1848-07-04 00:00:00
.	I-PERS	O									1848-07-04 00:00:00
# segment_iiif_link											
'	I-PERS	O									1848-07-04 00:00:00
Ochsenbeinet	I-PERS	O									1848-07-04 00:00:00
Tiller	I-PERS	O									1848-07-04 00:00:00
,	O	O									1848-07-04 00:00:00
ont	O	O									1848-07-04 00:00:00
obtenu	O	O									1848-07-04 00:00:00
en	O	O									1848-07-04 00:00:00
celle	O	O									1848-07-04 00:00:00
qualité	O	O									1848-07-04 00:00:00
la	O	O									1848-07-04 00:00:00
'	O	O									1848-07-04 00:00:00
majorité	O	O									1848-07-04 00:00:00
des	O	O									1848-07-04 00:00:00
# segment_iiif_link											
suffrages	O	O									1848-07-04 00:00:00
.	O	O									1848-07-04 00:00:00
# segment_iiif_link											
—	O	O									1848-07-04 00:00:00
M	B-PERS	O									1848-07-04 00:00:00
.	I-PERS	O									1848-07-04 00:00:00
le	I-PERS	O									1848-07-04 00:00:00
comte	I-PERS	O									1848-07-04 00:00:00
