TOKEN	NE-COARSE-LIT	NE-COARSE-METO	NE-FINE-LIT	NE-FINE-METO	NE-FINE-COMP	NE-NESTED	NEL-LIT	NEL-METO	MISC	LEVENSHTEIN	DATE
nominelle	O	O									1858-02-07 00:00:00
Herausgeber	O	O									1858-02-07 00:00:00
,	O	O									1858-02-07 00:00:00
Brismee	O	O									1858-02-07 00:00:00
,	O	O									1858-02-07 00:00:00
# segment_iiif_link											
soll	O	O									1858-02-07 00:00:00
diesmal	O	O									1858-02-07 00:00:00
seine	O	O									1858-02-07 00:00:00
verantwortliche	O	O									1858-02-07 00:00:00
Haut	O	O									1858-02-07 00:00:00
nicht	O	O									1858-02-07 00:00:00
zu	O	O									1858-02-07 00:00:00
Markte	O	O									1858-02-07 00:00:00
# segment_iiif_link											
tragen	O	O									1858-02-07 00:00:00
wollen	O	O									1858-02-07 00:00:00
,	O	O									1858-02-07 00:00:00
da	O	O									1858-02-07 00:00:00
ihm	O	O									1858-02-07 00:00:00
noch	O	O									1858-02-07 00:00:00
das	O	O									1858-02-07 00:00:00
Jahr	O	O									1858-02-07 00:00:00
Gefängnis	O	O									1858-02-07 00:00:00
)	O	O									1858-02-07 00:00:00
,	O	O									1858-02-07 00:00:00
was	O	O									1858-02-07 00:00:00
# segment_iiif_link											
cc	O	O									1858-02-07 00:00:00
vor	O	O									1858-02-07 00:00:00
Kurzem	O	O									1858-02-07 00:00:00
abgesessen	O	O									1858-02-07 00:00:00
,	O	O									1858-02-07 00:00:00
in	O	O									1858-02-07 00:00:00
den	O	O									1858-02-07 00:00:00
Gliedern	O	O									1858-02-07 00:00:00
liege	O	O									1858-02-07 00:00:00
.	O	O									1858-02-07 00:00:00
Gro	B-PERS	O									1858-02-07 00:00:00
»	I-PERS	O									1858-02-07 00:00:00
# segment_iiif_link											
Bes	I-PERS	O									1858-02-07 00:00:00
Aufsehen	I-PERS	O									1858-02-07 00:00:00
macht	O	O									1858-02-07 00:00:00
ein	O	O									1858-02-07 00:00:00
neuer	O	O									1858-02-07 00:00:00
Artikel	O	O									1858-02-07 00:00:00
in	O	O									1858-02-07 00:00:00
Bezug	O	O									1858-02-07 00:00:00
auf	O	O									1858-02-07 00:00:00
# segment_iiif_link											
das	O	O									1858-02-07 00:00:00
Attentat	O	O									1858-02-07 00:00:00
,	O	O									1858-02-07 00:00:00
der	O	O									1858-02-07 00:00:00
vor	O	O									1858-02-07 00:00:00
einigen	O	O									1858-02-07 00:00:00
Tagen	O	O									1858-02-07 00:00:00
in	O	O									1858-02-07 00:00:00
einem	O	O									1858-02-07 00:00:00
kleinen	O	O									1858-02-07 00:00:00
# segment_iiif_link											
Blatte	O	O									1858-02-07 00:00:00
,	O	O									1858-02-07 00:00:00
der	O	O									1858-02-07 00:00:00
„	O	O									1858-02-07 00:00:00
Proletarier	B-PROD	O									1858-02-07 00:00:00
""""	O	O									1858-02-07 00:00:00
betitelt	O	O									1858-02-07 00:00:00
,	O	O									1858-02-07 00:00:00
erschienen	O	O									1858-02-07 00:00:00
ist	O	O									1858-02-07 00:00:00
.	O	O									1858-02-07 00:00:00
Dieses	O	O									1858-02-07 00:00:00
# segment_iiif_link											
giftige	O	O									1858-02-07 00:00:00
Blatt	O	O									1858-02-07 00:00:00
steht	O	O									1858-02-07 00:00:00
mit	O	O									1858-02-07 00:00:00
dem	O	O									1858-02-07 00:00:00
socialen	O	O									1858-02-07 00:00:00
Handwerkervereine	O	O									1858-02-07 00:00:00
# segment_iiif_link											
in	O	O									1858-02-07 00:00:00
London	B-LOC	O									1858-02-07 00:00:00
in	O	O									1858-02-07 00:00:00
Verbindung	O	O									1858-02-07 00:00:00
und	O	O									1858-02-07 00:00:00
wird	O	O									1858-02-07 00:00:00
von	O	O									1858-02-07 00:00:00
einem	O	O									1858-02-07 00:00:00
rabiaten	O	O									1858-02-07 00:00:00
# segment_iiif_link											
Schneider	O	O									1858-02-07 00:00:00
,	O	O									1858-02-07 00:00:00
Namens	B-PERS	O									1858-02-07 00:00:00
Coulon	I-PERS	O									1858-02-07 00:00:00
,	O	O									1858-02-07 00:00:00
redigirt	O	O									1858-02-07 00:00:00
.	O	O									1858-02-07 00:00:00
Das	O	O									1858-02-07 00:00:00
Attentat	O	O									1858-02-07 00:00:00
# segment_iiif_link											
wird	O	O									1858-02-07 00:00:00
in	O	O									1858-02-07 00:00:00
diesem	O	O									1858-02-07 00:00:00
Artikel	O	O									1858-02-07 00:00:00
mit	O	O									1858-02-07 00:00:00
perfider	O	O									1858-02-07 00:00:00
Frechheit	O	O									1858-02-07 00:00:00
verherr	O	O									1858-02-07 00:00:00
# segment_iiif_link											
licht	O	O									1858-02-07 00:00:00
,	O	O									1858-02-07 00:00:00
und	O	O									1858-02-07 00:00:00
zugleich	O	O									1858-02-07 00:00:00
werden	O	O									1858-02-07 00:00:00
Orsini	O	O									1858-02-07 00:00:00
und	O	O									1858-02-07 00:00:00
Pierri	B-PERS	O									1858-02-07 00:00:00
als	O	O									1858-02-07 00:00:00
Helden	O	O									1858-02-07 00:00:00
# segment_iiif_link											
ausgerufen	O	O									1858-02-07 00:00:00
und	O	O									1858-02-07 00:00:00
für	O	O									1858-02-07 00:00:00
ihre	O	O									1858-02-07 00:00:00
That	O	O									1858-02-07 00:00:00
mit	O	O									1858-02-07 00:00:00
dem	O	O									1858-02-07 00:00:00
Beifalle	O	O									1858-02-07 00:00:00
des	O	O									1858-02-07 00:00:00
# segment_iiif_link											
Wahnwitzes	O	O									1858-02-07 00:00:00
überschüttet	O	O									1858-02-07 00:00:00
.	O	O									1858-02-07 00:00:00
Mr	O	O									1858-02-07 00:00:00
.	O	O									1858-02-07 00:00:00
Coulon	O	O									1858-02-07 00:00:00
,	O	O									1858-02-07 00:00:00
der	O	O									1858-02-07 00:00:00
kühne	O	O									1858-02-07 00:00:00
# segment_iiif_link											
Schneider	O	O									1858-02-07 00:00:00
,	O	O									1858-02-07 00:00:00
wird	O	O									1858-02-07 00:00:00
mit	O	O									1858-02-07 00:00:00
den	O	O									1858-02-07 00:00:00
Rédacteur	O	O									1858-02-07 00:00:00
?	O	O									1858-02-07 00:00:00
«	O	O									1858-02-07 00:00:00
des	O	O									1858-02-07 00:00:00
„	O	O									1858-02-07 00:00:00
Drapeau	O	O									1858-02-07 00:00:00
""""	O	O									1858-02-07 00:00:00
# segment_iiif_link											
und	O	O									1858-02-07 00:00:00
„	O	O									1858-02-07 00:00:00
Crocodile	O	O									1858-02-07 00:00:00
""""	O	O									1858-02-07 00:00:00
zusammen	O	O									1858-02-07 00:00:00
demnächst	O	O									1858-02-07 00:00:00
vor	O	O									1858-02-07 00:00:00
Gericht	O	O									1858-02-07 00:00:00
zu	O	O									1858-02-07 00:00:00
# segment_iiif_link											
erscheinen	O	O									1858-02-07 00:00:00
haben	O	O									1858-02-07 00:00:00
.	O	O									1858-02-07 00:00:00
sM	O	O									1858-02-07 00:00:00
.	O	O									1858-02-07 00:00:00
I	O	O									1858-02-07 00:00:00
.	O	O									1858-02-07 00:00:00
)	O	O									1858-02-07 00:00:00
											
# document_id											
# segment_iiif_link											
ïuiemburg	O	O									1858-03-14 00:00:00
,	O	O									1858-03-14 00:00:00
I	O	O									1858-03-14 00:00:00
!	O	O									1858-03-14 00:00:00
.	O	O									1858-03-14 00:00:00
März	O	O									1858-03-14 00:00:00
,	O	O									1858-03-14 00:00:00
# segment_iiif_link											
Man	O	O									1858-03-14 00:00:00
theilt	O	O									1858-03-14 00:00:00
uns	O	O									1858-03-14 00:00:00
aus	O	O									1858-03-14 00:00:00
Trier	O	O									1858-03-14 00:00:00
mit	O	O									1858-03-14 00:00:00
,	O	O									1858-03-14 00:00:00
daß	O	O									1858-03-14 00:00:00
die	O	O									1858-03-14 00:00:00
Srercitien	O	O									1858-03-14 00:00:00
,	O	O									1858-03-14 00:00:00
# segment_iiif_link											
welche	O	O									1858-03-14 00:00:00
bort	O	O									1858-03-14 00:00:00
wahrend	O	O									1858-03-14 00:00:00
der	O	O									1858-03-14 00:00:00
Fastenzeit	O	O									1858-03-14 00:00:00
vom	O	O									1858-03-14 00:00:00
hochw	O	O									1858-03-14 00:00:00
.	O	O									1858-03-14 00:00:00
l	O	O									1858-03-14 00:00:00
^	O	O									1858-03-14 00:00:00
# segment_iiif_link											
Zobel	O	O									1858-03-14 00:00:00
in	O	O									1858-03-14 00:00:00
der	O	O									1858-03-14 00:00:00
dasigcn	O	O									1858-03-14 00:00:00
Orbcnskicchc	O	O									1858-03-14 00:00:00
j	O	O									1858-03-14 00:00:00
:	O	O									1858-03-14 00:00:00
un	O	O									1858-03-14 00:00:00
heil	O	O									1858-03-14 00:00:00
.	O	O									1858-03-14 00:00:00
Joseph	O	O									1858-03-14 00:00:00
# segment_iiif_link											
gehalten	O	O									1858-03-14 00:00:00
würben	O	O									1858-03-14 00:00:00
,	O	O									1858-03-14 00:00:00
»	O	O									1858-03-14 00:00:00
on	O	O									1858-03-14 00:00:00
sehr	O	O									1858-03-14 00:00:00
gesegneter	O	O									1858-03-14 00:00:00
Wirkung	O	O									1858-03-14 00:00:00
sind	O	O									1858-03-14 00:00:00
.	O	O									1858-03-14 00:00:00
# segment_iiif_link											
Zu	O	O									1858-03-14 00:00:00
den	O	O									1858-03-14 00:00:00
bisher	O	O									1858-03-14 00:00:00
insbesondcrs	O	O									1858-03-14 00:00:00
für	O	O									1858-03-14 00:00:00
die	O	O									1858-03-14 00:00:00
Männer	O	O									1858-03-14 00:00:00
und	O	O									1858-03-14 00:00:00
die	O	O									1858-03-14 00:00:00
# segment_iiif_link											
Jünglinge	O	O									1858-03-14 00:00:00
berechneten	O	O									1858-03-14 00:00:00
Vorträgen	O	O									1858-03-14 00:00:00
strömten	O	O									1858-03-14 00:00:00
die	O	O									1858-03-14 00:00:00
# segment_iiif_link											
ewohncr	O	O									1858-03-14 00:00:00
in	O	O									1858-03-14 00:00:00
Massen	O	O									1858-03-14 00:00:00
herbei	O	O									1858-03-14 00:00:00
,	O	O									1858-03-14 00:00:00
und	O	O									1858-03-14 00:00:00
die	O	O									1858-03-14 00:00:00
Jünglinge	O	O									1858-03-14 00:00:00
traten	O	O									1858-03-14 00:00:00
# segment_iiif_link											
am	O	O									1858-03-14 00:00:00
vorigen	O	O									1858-03-14 00:00:00
Sonntage	O	O									1858-03-14 00:00:00
in	O	O									1858-03-14 00:00:00
der	O	O									1858-03-14 00:00:00
Anzahl	O	O									1858-03-14 00:00:00
von	O	O									1858-03-14 00:00:00
950	O	O									1858-03-14 00:00:00
bis	O	O									1858-03-14 00:00:00
# segment_iiif_link											
1000	O	O									1858-03-14 00:00:00
mit	O	O									1858-03-14 00:00:00
solcher	O	O									1858-03-14 00:00:00
Erbauung	O	O									1858-03-14 00:00:00
juin	O	O									1858-03-14 00:00:00
Tische	O	O									1858-03-14 00:00:00
des	O	O									1858-03-14 00:00:00
Herrn	O	O									1858-03-14 00:00:00
,	O	O									1858-03-14 00:00:00
# segment_iiif_link											
daß	O	O									1858-03-14 00:00:00
die	O	O									1858-03-14 00:00:00
tiefste	O	O									1858-03-14 00:00:00
Erschütterung	O	O									1858-03-14 00:00:00
allgemein	O	O									1858-03-14 00:00:00
war	O	O									1858-03-14 00:00:00
,	O	O									1858-03-14 00:00:00
um	O	O									1858-03-14 00:00:00
so	O	O									1858-03-14 00:00:00
# segment_iiif_link											
mehr	O	O									1858-03-14 00:00:00
,	O	O									1858-03-14 00:00:00
als	O	O									1858-03-14 00:00:00
die	O	O									1858-03-14 00:00:00
Feierlichkeit	O	O									1858-03-14 00:00:00
durch	O	O									1858-03-14 00:00:00
den	O	O									1858-03-14 00:00:00
bekanntlich	O	O									1858-03-14 00:00:00
aus	O	O									1858-03-14 00:00:00
»	O	O									1858-03-14 00:00:00
# segment_iiif_link											
gezeichneten	O	O									1858-03-14 00:00:00
Kirchengesang	O	O									1858-03-14 00:00:00
wesentlich	O	O									1858-03-14 00:00:00
gehoben	O	O									1858-03-14 00:00:00
wurde	O	O									1858-03-14 00:00:00
.	O	O									1858-03-14 00:00:00
# segment_iiif_link											
Den	O	O									1858-03-14 00:00:00
Einwohner	O	O									1858-03-14 00:00:00
der	O	O									1858-03-14 00:00:00
guten	O	O									1858-03-14 00:00:00
altkatholischen	O	O									1858-03-14 00:00:00
Stadt	B-LOC	O									1858-03-14 00:00:00
# segment_iiif_link											
Trier	I-LOC	O									1858-03-14 00:00:00
,	O	O									1858-03-14 00:00:00
wo	O	O									1858-03-14 00:00:00
der	O	O									1858-03-14 00:00:00
Glaube	O	O									1858-03-14 00:00:00
uud	O	O									1858-03-14 00:00:00
der	O	O									1858-03-14 00:00:00
Kultus	O	O									1858-03-14 00:00:00
auf	O	O									1858-03-14 00:00:00
einem	O	O									1858-03-14 00:00:00
# segment_iiif_link											
Boden	O	O									1858-03-14 00:00:00
,	O	O									1858-03-14 00:00:00
den	O	O									1858-03-14 00:00:00
die	O	O									1858-03-14 00:00:00
he.l	O	O									1858-03-14 00:00:00
.	O	O									1858-03-14 00:00:00
Märtyrer	O	O									1858-03-14 00:00:00
getränkt	O	O									1858-03-14 00:00:00
,	O	O									1858-03-14 00:00:00
»	O	O									1858-03-14 00:00:00
on	O	O									1858-03-14 00:00:00
# segment_iiif_link											
feinen	O	O									1858-03-14 00:00:00
systematischen	O	O									1858-03-14 00:00:00
Angriffen	O	O									1858-03-14 00:00:00
gestört	O	O									1858-03-14 00:00:00
,	O	O									1858-03-14 00:00:00
in	O	O									1858-03-14 00:00:00
imposanter	O	O									1858-03-14 00:00:00
# segment_iiif_link											
Ehrwürbigkeit	O	O									1858-03-14 00:00:00
unter	O	O									1858-03-14 00:00:00
dem	O	O									1858-03-14 00:00:00
Hirtenstabe	O	O									1858-03-14 00:00:00
des	O	O									1858-03-14 00:00:00
hochwür	O	O									1858-03-14 00:00:00
»	O	O									1858-03-14 00:00:00
# segment_iiif_link											
digstcn	O	O									1858-03-14 00:00:00
Bischofs	O	O									1858-03-14 00:00:00
so	O	O									1858-03-14 00:00:00
segensreich	O	O									1858-03-14 00:00:00
gepflegt	O	O									1858-03-14 00:00:00
werden	O	O									1858-03-14 00:00:00
,	O	O									1858-03-14 00:00:00
sind	O	O									1858-03-14 00:00:00
# segment_iiif_link											
die	O	O									1858-03-14 00:00:00
Vorträge	O	O									1858-03-14 00:00:00
des	O	O									1858-03-14 00:00:00
P	O	O									1858-03-14 00:00:00
.	O	O									1858-03-14 00:00:00
Zobel	O	O									1858-03-14 00:00:00
und	O	O									1858-03-14 00:00:00
ihre	O	O									1858-03-14 00:00:00
allgemeine	O	O									1858-03-14 00:00:00
er	O	O									1858-03-14 00:00:00
»	O	O									1858-03-14 00:00:00
# segment_iiif_link											
schütternde	O	O									1858-03-14 00:00:00
Wirkung	O	O									1858-03-14 00:00:00
unvergeßlich	O	O									1858-03-14 00:00:00
,	O	O									1858-03-14 00:00:00
und	O	O									1858-03-14 00:00:00
besonders	O	O									1858-03-14 00:00:00
der	O	O									1858-03-14 00:00:00
# segment_iiif_link											
vorige	O	O									1858-03-14 00:00:00
Sonntag	O	O									1858-03-14 00:00:00
,	O	O									1858-03-14 00:00:00
wo	O	O									1858-03-14 00:00:00
der	O	O									1858-03-14 00:00:00
frohe	O	O									1858-03-14 00:00:00
Dank	O	O									1858-03-14 00:00:00
»	O	O									1858-03-14 00:00:00
und	O	O									1858-03-14 00:00:00
Lobge	O	O									1858-03-14 00:00:00
»	O	O									1858-03-14 00:00:00
# segment_iiif_link											
sang	O	O									1858-03-14 00:00:00
wie	O	O									1858-03-14 00:00:00
aus	O	O									1858-03-14 00:00:00
einer	O	O									1858-03-14 00:00:00
Kehle	O	O									1858-03-14 00:00:00
aus	O	O									1858-03-14 00:00:00
tausend	O	O									1858-03-14 00:00:00
# segment_iiif_link											
Männerbcrjen	O	O									1858-03-14 00:00:00
quoll	O	O									1858-03-14 00:00:00
,	O	O									1858-03-14 00:00:00
und	O	O									1858-03-14 00:00:00
wo	O	O									1858-03-14 00:00:00
die	O	O									1858-03-14 00:00:00
Abschiedswortc	O	O									1858-03-14 00:00:00
des	O	O									1858-03-14 00:00:00
Redners	O	O									1858-03-14 00:00:00
# segment_iiif_link											
die	O	O									1858-03-14 00:00:00
Menge	O	O									1858-03-14 00:00:00
zum	O	O									1858-03-14 00:00:00
Danke	O	O									1858-03-14 00:00:00
für	O	O									1858-03-14 00:00:00
Se	O	O									1858-03-14 00:00:00
.	O	O									1858-03-14 00:00:00
Majestät	O	O									1858-03-14 00:00:00
der	O	O									1858-03-14 00:00:00
König	O	O									1858-03-14 00:00:00
# segment_iiif_link											
und	O	O									1858-03-14 00:00:00
seine	O	O									1858-03-14 00:00:00
Regierung	O	O									1858-03-14 00:00:00
aufforderte	O	O									1858-03-14 00:00:00
.	O	O									1858-03-14 00:00:00
# segment_iiif_link											
Vor	O	O									1858-03-14 00:00:00
Kurzem	O	O									1858-03-14 00:00:00
waren	O	O									1858-03-14 00:00:00
die	O	O									1858-03-14 00:00:00
wissenschaftlichen	O	O									1858-03-14 00:00:00
Vorträge	O	O									1858-03-14 00:00:00
# segment_iiif_link											
eines	O	O									1858-03-14 00:00:00
ehrwürdigen	O	O									1858-03-14 00:00:00
Paters	O	O									1858-03-14 00:00:00
der	O	O									1858-03-14 00:00:00
Gesellschaft	O	O									1858-03-14 00:00:00
Jesu	O	O									1858-03-14 00:00:00
sehr	O	O									1858-03-14 00:00:00
# segment_iiif_link											
Der	O	O									1858-03-14 00:00:00
General	B-PERS	O									1858-03-14 00:00:00
-	I-PERS	O									1858-03-14 00:00:00
Direktor	I-PERS	O									1858-03-14 00:00:00
des	I-PERS	O									1858-03-14 00:00:00
Innern	I-PERS	O									1858-03-14 00:00:00
,	I-PERS	O									1858-03-14 00:00:00
# segment_iiif_link											
Würth	I-PERS	O									1858-03-14 00:00:00
-	I-PERS	O									1858-03-14 00:00:00
Paquet	I-PERS	O									1858-03-14 00:00:00
.	O	O									1858-03-14 00:00:00
# segment_iiif_link											
besucht	O	O									1858-03-14 00:00:00
.	O	O									1858-03-14 00:00:00
Hat	O	O									1858-03-14 00:00:00
aber	O	O									1858-03-14 00:00:00
der	O	O									1858-03-14 00:00:00
Sohn	O	O									1858-03-14 00:00:00
des	O	O									1858-03-14 00:00:00
heil	O	O									1858-03-14 00:00:00
.	O	O									1858-03-14 00:00:00
Ignatius	O	O									1858-03-14 00:00:00
in	O	O									1858-03-14 00:00:00
# segment_iiif_link											
feinen	O	O									1858-03-14 00:00:00
Vorträgen	O	O									1858-03-14 00:00:00
die	O	O									1858-03-14 00:00:00
Zuhörer	O	O									1858-03-14 00:00:00
überzeugt	O	O									1858-03-14 00:00:00
,	O	O									1858-03-14 00:00:00
so	O	O									1858-03-14 00:00:00
hat	O	O									1858-03-14 00:00:00
der	O	O									1858-03-14 00:00:00
# segment_iiif_link											
Bllpcnfob	O	O									1858-03-14 00:00:00
,	O	O									1858-03-14 00:00:00
n	O	O									1858-03-14 00:00:00
deo	O	O									1858-03-14 00:00:00
hl	O	O									1858-03-14 00:00:00
.	O	O									1858-03-14 00:00:00
l	O	O									1858-03-14 00:00:00
'	O	O									1858-03-14 00:00:00
iguori	O	O									1858-03-14 00:00:00
,	O	O									1858-03-14 00:00:00
wie	O	O									1858-03-14 00:00:00
ihn	O	O									1858-03-14 00:00:00
Wolfgang	O	O									1858-03-14 00:00:00
Men	O	O									1858-03-14 00:00:00
»	O	O									1858-03-14 00:00:00
# segment_iiif_link											
je	O	O									1858-03-14 00:00:00
!	O	O									1858-03-14 00:00:00
nennt	O	O									1858-03-14 00:00:00
,	O	O									1858-03-14 00:00:00
überzeugt	O	O									1858-03-14 00:00:00
und	O	O									1858-03-14 00:00:00
begeistert	O	O									1858-03-14 00:00:00
.	O	O									1858-03-14 00:00:00
Ei	O	O									1858-03-14 00:00:00
»	O	O									1858-03-14 00:00:00
Verein	O	O									1858-03-14 00:00:00
un	O	O									1858-03-14 00:00:00
»	O	O									1858-03-14 00:00:00
# segment_iiif_link											
ter	O	O									1858-03-14 00:00:00
dem	O	O									1858-03-14 00:00:00
Schütze	O	O									1858-03-14 00:00:00
der	O	O									1858-03-14 00:00:00
HI	O	O									1858-03-14 00:00:00
.	O	O									1858-03-14 00:00:00
Familie	O	O									1858-03-14 00:00:00
für	O	O									1858-03-14 00:00:00
die	O	O									1858-03-14 00:00:00
Jünglinge	O	O									1858-03-14 00:00:00
# segment_iiif_link											
ist	O	O									1858-03-14 00:00:00
am	O	O									1858-03-14 00:00:00
vorigen	O	O									1858-03-14 00:00:00
Sonntage	O	O									1858-03-14 00:00:00
unter	O	O									1858-03-14 00:00:00
großer	O	O									1858-03-14 00:00:00
2	O	O									1858-03-14 00:00:00
:	O	O									1858-03-14 00:00:00
^	O	O									1858-03-14 00:00:00
eiliiab	O	O									1858-03-14 00:00:00
,	O	O									1858-03-14 00:00:00
ine	O	O									1858-03-14 00:00:00
# segment_iiif_link											
gegründet	O	O									1858-03-14 00:00:00
worden	O	O									1858-03-14 00:00:00
.	O	O									1858-03-14 00:00:00
											
# document_id											
# segment_iiif_link											
England	B-LOC	O									1858-08-29 00:00:00
.	O	O									1858-08-29 00:00:00
# segment_iiif_link											
l	O	O									1858-08-29 00:00:00
'	O	O									1858-08-29 00:00:00
ont	O	O									1858-08-29 00:00:00
»	O	O									1858-08-29 00:00:00
on	O	O									1858-08-29 00:00:00
,	O	O									1858-08-29 00:00:00
22	O	O									1858-08-29 00:00:00
.	O	O									1858-08-29 00:00:00
August	O	O									1858-08-29 00:00:00
.	O	O									1858-08-29 00:00:00
Beinahe	O	O									1858-08-29 00:00:00
während	O	O									1858-08-29 00:00:00
des	O	O									1858-08-29 00:00:00
gan	O	O									1858-08-29 00:00:00
# segment_iiif_link											
jen	O	O									1858-08-29 00:00:00
gestrigen	O	O									1858-08-29 00:00:00
Tages	O	O									1858-08-29 00:00:00
mürben	O	O									1858-08-29 00:00:00
zwischen	O	O									1858-08-29 00:00:00
den	O	O									1858-08-29 00:00:00
beiden	O	O									1858-08-29 00:00:00
Ufern	O	O									1858-08-29 00:00:00
# segment_iiif_link											
des	O	O									1858-08-29 00:00:00
atlantischen	O	O									1858-08-29 00:00:00
Meeres	O	O									1858-08-29 00:00:00
durch	O	O									1858-08-29 00:00:00
den	O	O									1858-08-29 00:00:00
Telegraphen	O	O									1858-08-29 00:00:00
©	O	O									1858-08-29 00:00:00
ig	O	O									1858-08-29 00:00:00
«	O	O									1858-08-29 00:00:00
# segment_iiif_link											
nale	O	O									1858-08-29 00:00:00
ausgetauscht	O	O									1858-08-29 00:00:00
.	O	O									1858-08-29 00:00:00
Die	O	O									1858-08-29 00:00:00
Votschaften	O	O									1858-08-29 00:00:00
belogen	O	O									1858-08-29 00:00:00
[	O	O									1858-08-29 00:00:00
ta	O	O									1858-08-29 00:00:00
)	O	O									1858-08-29 00:00:00
jedoch	O	O									1858-08-29 00:00:00
# segment_iiif_link											
ausschließlich	O	O									1858-08-29 00:00:00
auf	O	O									1858-08-29 00:00:00
Dinge	O	O									1858-08-29 00:00:00
,	O	O									1858-08-29 00:00:00
welche	O	O									1858-08-29 00:00:00
mit	O	O									1858-08-29 00:00:00
der	O	O									1858-08-29 00:00:00
Thäligkcit	O	O									1858-08-29 00:00:00
# segment_iiif_link											
der	O	O									1858-08-29 00:00:00
Linie	O	O									1858-08-29 00:00:00
und	O	O									1858-08-29 00:00:00
der	O	O									1858-08-29 00:00:00
Herrichtung	O	O									1858-08-29 00:00:00
der	O	O									1858-08-29 00:00:00
Instrumente	O	O									1858-08-29 00:00:00
zusam	O	O									1858-08-29 00:00:00
»	O	O									1858-08-29 00:00:00
# segment_iiif_link											
mcnhingen	O	O									1858-08-29 00:00:00
.	O	O									1858-08-29 00:00:00
Die	O	O									1858-08-29 00:00:00
Linie	O	O									1858-08-29 00:00:00
arbeitet	O	O									1858-08-29 00:00:00
rüstig	O	O									1858-08-29 00:00:00
fort	O	O									1858-08-29 00:00:00
,	O	O									1858-08-29 00:00:00
und	O	O									1858-08-29 00:00:00
die	O	O									1858-08-29 00:00:00
# segment_iiif_link											
Schnelligkeit	O	O									1858-08-29 00:00:00
,	O	O									1858-08-29 00:00:00
mit	O	O									1858-08-29 00:00:00
welcher	O	O									1858-08-29 00:00:00
die	O	O									1858-08-29 00:00:00
Signale	O	O									1858-08-29 00:00:00
befördert	O	O									1858-08-29 00:00:00
# segment_iiif_link											
werden	O	O									1858-08-29 00:00:00
,	O	O									1858-08-29 00:00:00
ist	O	O									1858-08-29 00:00:00
in	O	O									1858-08-29 00:00:00
stetigem	O	O									1858-08-29 00:00:00
Zunehmen	O	O									1858-08-29 00:00:00
begriffen	O	O									1858-08-29 00:00:00
.	O	O									1858-08-29 00:00:00
Jetzt	O	O									1858-08-29 00:00:00
,	O	O									1858-08-29 00:00:00
wo	O	O									1858-08-29 00:00:00
der	O	O									1858-08-29 00:00:00
# segment_iiif_link											
atlantische	O	O									1858-08-29 00:00:00
Telegraph	O	O									1858-08-29 00:00:00
glücklich	O	O									1858-08-29 00:00:00
vollendet	O	O									1858-08-29 00:00:00
ist	O	O									1858-08-29 00:00:00
,	O	O									1858-08-29 00:00:00
wird	O	O									1858-08-29 00:00:00
man	O	O									1858-08-29 00:00:00
# segment_iiif_link											
bald	O	O									1858-08-29 00:00:00
daran	O	O									1858-08-29 00:00:00
denken	O	O									1858-08-29 00:00:00
,	O	O									1858-08-29 00:00:00
die	O	O									1858-08-29 00:00:00
verschiedenen	O	O									1858-08-29 00:00:00
britischen	O	O									1858-08-29 00:00:00
Colo	O	O									1858-08-29 00:00:00
«	O	O									1858-08-29 00:00:00
# segment_iiif_link											
nien	O	O									1858-08-29 00:00:00
mit	O	O									1858-08-29 00:00:00
dem	O	O									1858-08-29 00:00:00
Mutterlande	O	O									1858-08-29 00:00:00
und	O	O									1858-08-29 00:00:00
mit	O	O									1858-08-29 00:00:00
einander	O	O									1858-08-29 00:00:00
durch	O	O									1858-08-29 00:00:00
# segment_iiif_link											
den	O	O									1858-08-29 00:00:00
elektrischen	O	O									1858-08-29 00:00:00
Draht	O	O									1858-08-29 00:00:00
zu	O	O									1858-08-29 00:00:00
verbinden	O	O									1858-08-29 00:00:00
.	O	O									1858-08-29 00:00:00
Dem	O	O									1858-08-29 00:00:00
Observer	O	O									1858-08-29 00:00:00
# segment_iiif_link											
erscheint	O	O									1858-08-29 00:00:00
dies	O	O									1858-08-29 00:00:00
als	O	O									1858-08-29 00:00:00
gar	O	O									1858-08-29 00:00:00
kein	O	O									1858-08-29 00:00:00
besonders	O	O									1858-08-29 00:00:00
gewaltiges	O	O									1858-08-29 00:00:00
Un	O	O									1858-08-29 00:00:00
«	O	O									1858-08-29 00:00:00
# segment_iiif_link											
ternebmen	O	O									1858-08-29 00:00:00
;	O	O									1858-08-29 00:00:00
er	O	O									1858-08-29 00:00:00
meint	O	O									1858-08-29 00:00:00
,	O	O									1858-08-29 00:00:00
das	O	O									1858-08-29 00:00:00
dazu	O	O									1858-08-29 00:00:00
erforderliche	O	O									1858-08-29 00:00:00
Kabeltau	O	O									1858-08-29 00:00:00
# segment_iiif_link											
branche	O	O									1858-08-29 00:00:00
nicht	O	O									1858-08-29 00:00:00
langer	O	O									1858-08-29 00:00:00
als	O	O									1858-08-29 00:00:00
24,000	O	O									1858-08-29 00:00:00
englische	O	O									1858-08-29 00:00:00
Meilen	O	O									1858-08-29 00:00:00
zu	O	O									1858-08-29 00:00:00
# segment_iiif_link											
sein	O	O									1858-08-29 00:00:00
.	O	O									1858-08-29 00:00:00
(	O	O									1858-08-29 00:00:00
m	O	O									1858-08-29 00:00:00
.	O	O									1858-08-29 00:00:00
I	O	O									1858-08-29 00:00:00
